,Date,State, Average Temperature,Anomaly
667,Jun-15,Arizona,78.4,0.4
668,Jul-15,Arizona,78.6,-2.6
669,Aug-15,Arizona,80.6,1
670,Sep-15,Arizona,75,1.1
671,Oct-15,Arizona,64.5,1.6
672,Nov-15,Arizona,48.3,-3.2
673,Dec-15,Arizona,40.9,-2.3
674,Jan-16,Arizona,41.8,-1.6
675,Feb-16,Arizona,50.6,4.3
676,Mar-16,Arizona,54.9,1.4
677,Apr-16,Arizona,58.5,-0.9
678,May-16,Arizona,64.6,-0.7
679,Jun-16,Arizona,80.3,2.3
680,Jul-16,Arizona,82.4,1.2
681,Aug-16,Arizona,77.5,-2.1
682,Sep-16,Arizona,71.6,-2.3
683,Oct-16,Arizona,66.1,3.2
684,Nov-16,Arizona,53.1,1.6
685,Dec-16,Arizona,44.7,1.5
686,Jan-17,Arizona,42.3,-1.1
687,Feb-17,Arizona,49.4,3.1
688,Mar-17,Arizona,56.6,3.1
689,Apr-17,Arizona,59.9,0.5
690,May-17,Arizona,66.1,0.8
691,Jun-17,Arizona,79.8,1.8
692,Jul-17,Arizona,81.5,0.3
693,Aug-17,Arizona,79.1,-0.5
694,Sep-17,Arizona,72.4,-1.5
695,Oct-17,Arizona,65.1,2.2
696,Nov-17,Arizona,57.6,6.1
697,Dec-17,Arizona,46.6,3.4
698,Jan-18,Arizona,47.6,4.2
699,Feb-18,Arizona,46.7,0.4
700,Mar-18,Arizona,52.3,-1.2
701,Apr-18,Arizona,62.9,3.5
702,May-18,Arizona,68.5,3.2
703,Jun-18,Arizona,78.6,0.6
704,Jul-18,Arizona,82.3,1.1
705,Aug-18,Arizona,80.2,0.6
706,Sep-18,Arizona,76,2.1
707,Oct-18,Arizona,59.9,-3
708,Nov-18,Arizona,49.4,-2.1
709,Dec-18,Arizona,42.8,-0.4
710,Jan-19,Arizona,42.4,-1
711,Feb-19,Arizona,40.9,-5.4
712,Mar-19,Arizona,51.7,-1.8
713,Apr-19,Arizona,60.3,0.9
714,May-19,Arizona,60.7,-4.6
715,Jun-19,Arizona,75.2,-2.8
716,Jul-19,Arizona,81.9,0.7
717,Aug-19,Arizona,81.9,2.3
718,Sep-19,Arizona,73.8,-0.1
719,Oct-19,Arizona,60,-2.9
720,Nov-19,Arizona,52.1,0.6
721,Dec-19,Arizona,42.2,-1
722,Jan-20,Arizona,43.8,0.4
723,Jan-00,Arkansas,41.8,1.8
724,Feb-00,Arkansas,49.1,5.4
725,Mar-00,Arkansas,54.8,2.6
726,Apr-00,Arkansas,59.2,-2.3
727,May-00,Arkansas,70.8,1.1
728,Jun-00,Arkansas,75.1,-3.2
729,Jul-00,Arkansas,80.1,-0.9
730,Aug-00,Arkansas,83.8,4
731,Sep-00,Arkansas,73.7,-0.8
732,Oct-00,Arkansas,63.9,1.4
733,Nov-00,Arkansas,46.8,-3.6
734,Dec-00,Arkansas,31.6,-12.1
735,Jan-01,Arkansas,37,-3
736,Feb-01,Arkansas,45.5,1.8
737,Mar-01,Arkansas,47.9,-4.3
738,Apr-01,Arkansas,65.4,3.9
739,May-01,Arkansas,70,0.3
740,Jun-01,Arkansas,75.5,-2.8
741,Jul-01,Arkansas,82,1
742,Aug-01,Arkansas,80.8,1
743,Sep-01,Arkansas,70.9,-3.6
744,Oct-01,Arkansas,59.5,-3
745,Nov-01,Arkansas,55,4.6
746,Dec-01,Arkansas,45.2,1.5
747,Jan-02,Arkansas,42.5,2.5
748,Feb-02,Arkansas,42.3,-1.4
749,Mar-02,Arkansas,47.9,-4.3
750,Apr-02,Arkansas,63.6,2.1
751,May-02,Arkansas,67,-2.7
752,Jun-02,Arkansas,76.6,-1.7
753,Jul-02,Arkansas,80.6,-0.4
754,Aug-02,Arkansas,79.9,0.1
755,Sep-02,Arkansas,75.2,0.7
756,Oct-02,Arkansas,60.5,-2
757,Nov-02,Arkansas,48.2,-2.2
758,Dec-02,Arkansas,42.7,-1
759,Jan-03,Arkansas,36.8,-3.2
760,Feb-03,Arkansas,40.1,-3.6
761,Mar-03,Arkansas,51.2,-1
762,Apr-03,Arkansas,61.7,0.2
763,May-03,Arkansas,69.6,-0.1
764,Jun-03,Arkansas,73.1,-5.2
765,Jul-03,Arkansas,80,-1
766,Aug-03,Arkansas,80.8,1
767,Sep-03,Arkansas,70.2,-4.3
768,Oct-03,Arkansas,62.8,0.3
769,Nov-03,Arkansas,54.6,4.2
770,Dec-03,Arkansas,42.3,-1.4
771,Jan-04,Arkansas,41,1
772,Feb-04,Arkansas,40.6,-3.1
773,Mar-04,Arkansas,55.9,3.7
774,Apr-04,Arkansas,60.8,-0.7
775,May-04,Arkansas,70.7,1
776,Jun-04,Arkansas,75.8,-2.5
777,Jul-04,Arkansas,77.8,-3.2
778,Aug-04,Arkansas,75.3,-4.5
779,Sep-04,Arkansas,73,-1.5
780,Oct-04,Arkansas,65.8,3.3
781,Nov-04,Arkansas,54.1,3.7
782,Dec-04,Arkansas,41.5,-2.2
783,Jan-05,Arkansas,44.7,4.7
784,Feb-05,Arkansas,47.5,3.8
785,Mar-05,Arkansas,50.4,-1.8
786,Apr-05,Arkansas,60.9,-0.6
787,May-05,Arkansas,67.4,-2.3
788,Jun-05,Arkansas,77.5,-0.8
789,Jul-05,Arkansas,80.2,-0.8
790,Aug-05,Arkansas,82.2,2.4
791,Sep-05,Arkansas,77,2.5
792,Oct-05,Arkansas,61.7,-0.8
793,Nov-05,Arkansas,54,3.6
794,Dec-05,Arkansas,40,-3.7
795,Jan-06,Arkansas,47.5,7.5
796,Feb-06,Arkansas,40.8,-2.9
797,Mar-06,Arkansas,53.4,1.2
798,Apr-06,Arkansas,66.5,5
799,May-06,Arkansas,69.9,0.2
800,Jun-06,Arkansas,76.3,-2
801,Jul-06,Arkansas,81.2,0.2
802,Aug-06,Arkansas,82.1,2.3
803,Sep-06,Arkansas,69.7,-4.8
804,Oct-06,Arkansas,60.1,-2.4
805,Nov-06,Arkansas,51.5,1.1
806,Dec-06,Arkansas,44.9,1.2
807,Jan-07,Arkansas,39.9,-0.1
808,Feb-07,Arkansas,40.9,-2.8
809,Mar-07,Arkansas,59.5,7.3
810,Apr-07,Arkansas,57.4,-4.1
811,May-07,Arkansas,71,1.3
812,Jun-07,Arkansas,77.1,-1.2
813,Jul-07,Arkansas,77.6,-3.4
814,Aug-07,Arkansas,83.7,3.9
815,Sep-07,Arkansas,74.1,-0.4
816,Oct-07,Arkansas,64,1.5
817,Nov-07,Arkansas,52.5,2.1
818,Dec-07,Arkansas,44,0.3
819,Jan-08,Arkansas,39,-1
820,Feb-08,Arkansas,43.6,-0.1
821,Mar-08,Arkansas,51.9,-0.3
822,Apr-08,Arkansas,58.8,-2.7
823,May-08,Arkansas,68.1,-1.6
824,Jun-08,Arkansas,77.7,-0.6
825,Jul-08,Arkansas,80.5,-0.5
826,Aug-08,Arkansas,77.7,-2.1
827,Sep-08,Arkansas,71.1,-3.4
828,Oct-08,Arkansas,60,-2.5
829,Nov-08,Arkansas,48.9,-1.5
830,Dec-08,Arkansas,41,-2.7
831,Jan-09,Arkansas,38.4,-1.6
832,Feb-09,Arkansas,47.3,3.6
833,Mar-09,Arkansas,52.7,0.5
834,Apr-09,Arkansas,59.6,-1.9
835,May-09,Arkansas,67.5,-2.2
836,Jun-09,Arkansas,78.8,0.5
837,Jul-09,Arkansas,77.8,-3.2
838,Aug-09,Arkansas,76.6,-3.2
839,Sep-09,Arkansas,71.3,-3.2
840,Oct-09,Arkansas,57,-5.5
841,Nov-09,Arkansas,54,3.6
842,Dec-09,Arkansas,38.1,-5.6
843,Jan-10,Arkansas,36.5,-3.5
844,Feb-10,Arkansas,36.5,-7.2
845,Mar-10,Arkansas,50.5,-1.7
846,Apr-10,Arkansas,63.4,1.9
847,May-10,Arkansas,71.3,1.6
848,Jun-10,Arkansas,81.6,3.3
849,Jul-10,Arkansas,82,1
850,Aug-10,Arkansas,83.9,4.1
851,Sep-10,Arkansas,74.8,0.3
852,Oct-10,Arkansas,62.7,0.2
853,Nov-10,Arkansas,52,1.6
854,Dec-10,Arkansas,38.9,-4.8
855,Jan-11,Arkansas,37.6,-2.4
856,Feb-11,Arkansas,43.9,0.2
857,Mar-11,Arkansas,52.5,0.3
858,Apr-11,Arkansas,63.5,2
859,May-11,Arkansas,67.3,-2.4
860,Jun-11,Arkansas,81.7,3.4
861,Jul-11,Arkansas,84.7,3.7
862,Aug-11,Arkansas,83.1,3.3
863,Sep-11,Arkansas,70.2,-4.3
864,Oct-11,Arkansas,60.6,-1.9
865,Nov-11,Arkansas,53.4,3
866,Dec-11,Arkansas,43.3,-0.4
867,Jan-12,Arkansas,44.6,4.6
868,Feb-12,Arkansas,47.2,3.5
869,Mar-12,Arkansas,62.2,10
870,Apr-12,Arkansas,64.4,2.9
871,May-12,Arkansas,73.2,3.5
872,Jun-12,Arkansas,78,-0.3
873,Jul-12,Arkansas,84.1,3.1
874,Aug-12,Arkansas,80.2,0.4
875,Sep-12,Arkansas,73.5,-1
876,Oct-12,Arkansas,59.3,-3.2
877,Nov-12,Arkansas,50.2,-0.2
878,Dec-12,Arkansas,46.4,2.7
879,Jan-13,Arkansas,42.1,2.1
880,Feb-13,Arkansas,43.3,-0.4
881,Mar-13,Arkansas,46.6,-5.6
882,Apr-13,Arkansas,58.5,-3
883,May-13,Arkansas,67.2,-2.5
884,Jun-13,Arkansas,77.1,-1.2
885,Jul-13,Arkansas,78,-3
886,Aug-13,Arkansas,78.4,-1.4
887,Sep-13,Arkansas,75.4,0.9
888,Oct-13,Arkansas,61.5,-1
889,Nov-13,Arkansas,47.5,-2.9
890,Dec-13,Arkansas,40.1,-3.6
891,Jan-14,Arkansas,35.2,-4.8
892,Feb-14,Arkansas,38.8,-4.9
893,Mar-14,Arkansas,46.5,-5.7
894,Apr-14,Arkansas,59.6,-1.9
895,May-14,Arkansas,68.1,-1.6
896,Jun-14,Arkansas,76.7,-1.6
897,Jul-14,Arkansas,75.4,-5.6
898,Aug-14,Arkansas,78.7,-1.1
899,Sep-14,Arkansas,72.6,-1.9
900,Oct-14,Arkansas,63.7,1.2
901,Nov-14,Arkansas,44.9,-5.5
902,Dec-14,Arkansas,43.8,0.1
903,Jan-15,Arkansas,38.6,-1.4
904,Feb-15,Arkansas,36.1,-7.6
905,Mar-15,Arkansas,49.7,-2.5
906,Apr-15,Arkansas,62.5,1
907,May-15,Arkansas,69.3,-0.4
908,Jun-15,Arkansas,78.1,-0.2
909,Jul-15,Arkansas,81.9,0.9
910,Aug-15,Arkansas,78.1,-1.7
911,Sep-15,Arkansas,74.8,0.3
912,Oct-15,Arkansas,63.5,1
913,Nov-15,Arkansas,54.2,3.8
914,Dec-15,Arkansas,50,6.3
915,Jan-16,Arkansas,39.5,-0.5
916,Feb-16,Arkansas,46.9,3.2
917,Mar-16,Arkansas,55.5,3.3
918,Apr-16,Arkansas,62.5,1
919,May-16,Arkansas,67.2,-2.5
920,Jun-16,Arkansas,78.9,0.6
921,Jul-16,Arkansas,82,1
922,Aug-16,Arkansas,80,0.2
923,Sep-16,Arkansas,75.8,1.3
924,Oct-16,Arkansas,67,4.5
925,Nov-16,Arkansas,55.7,5.3
926,Dec-16,Arkansas,42.5,-1.2
927,Jan-17,Arkansas,45.2,5.2
928,Feb-17,Arkansas,52.5,8.8
929,Mar-17,Arkansas,55.7,3.5
930,Apr-17,Arkansas,64.2,2.7
931,May-17,Arkansas,67.7,-2
932,Jun-17,Arkansas,75.5,-2.8
933,Jul-17,Arkansas,80.6,-0.4
934,Aug-17,Arkansas,76.9,-2.9
935,Sep-17,Arkansas,73.2,-1.3
936,Oct-17,Arkansas,62.9,0.4
937,Nov-17,Arkansas,53.7,3.3
938,Dec-17,Arkansas,42.4,-1.3
939,Jan-18,Arkansas,35.7,-4.3
940,Feb-18,Arkansas,45.9,2.2
941,Mar-18,Arkansas,53.9,1.7
942,Apr-18,Arkansas,55.2,-6.3
943,May-18,Arkansas,75,5.3
944,Jun-18,Arkansas,80.1,1.8
945,Jul-18,Arkansas,81.8,0.8
946,Aug-18,Arkansas,78.8,-1
947,Sep-18,Arkansas,75,0.5
948,Oct-18,Arkansas,62.6,0.1
949,Nov-18,Arkansas,45.8,-4.6
950,Dec-18,Arkansas,44.2,0.5
951,Jan-19,Arkansas,40.8,0.8
952,Feb-19,Arkansas,46,2.3
953,Mar-19,Arkansas,48.9,-3.3
954,Apr-19,Arkansas,60.8,-0.7
955,May-19,Arkansas,70.6,0.9
956,Jun-19,Arkansas,75.6,-2.7
957,Jul-19,Arkansas,79,-2
958,Aug-19,Arkansas,80.3,0.5
959,Sep-19,Arkansas,79.7,5.2
960,Oct-19,Arkansas,60.8,-1.7
961,Nov-19,Arkansas,46.4,-4
962,Dec-19,Arkansas,45.7,2
963,Jan-20,Arkansas,43.9,3.9
964,Jan-00,California,45.8,-0.1
965,Feb-00,California,47.2,0.1
966,Mar-00,California,50.2,-1.3
967,Apr-00,California,57.8,1.6
968,May-00,California,63.9,2.4
969,Jun-00,California,72.2,0.9
970,Jul-00,California,73.5,-3.2
971,Aug-00,California,75,-1
972,Sep-00,California,69.1,-1.8
973,Oct-00,California,58.4,-3
974,Nov-00,California,46,-5.4
975,Dec-00,California,46.5,2
976,Jan-01,California,42.3,-3.6
977,Feb-01,California,43.1,-4
978,Mar-01,California,52.6,1.1
979,Apr-01,California,52,-4.2
980,May-01,California,68.6,7.1
981,Jun-01,California,71.4,0.1
982,Jul-01,California,74.2,-2.5
983,Aug-01,California,76,0
984,Sep-01,California,71.2,0.3
985,Oct-01,California,63.6,2.2
986,Nov-01,California,51.6,0.2
987,Dec-01,California,42.8,-1.7
988,Jan-02,California,42.4,-3.5
989,Feb-02,California,48.2,1.1
990,Mar-02,California,48.5,-3
991,Apr-02,California,56,-0.2
992,May-02,California,61.5,0
993,Jun-02,California,71.2,-0.1
994,Jul-02,California,77.4,0.7
995,Aug-02,California,74.4,-1.6
996,Sep-02,California,70.9,0
997,Oct-02,California,59.4,-2
998,Nov-02,California,52.3,0.9
999,Dec-02,California,44,-0.5
1000,Jan-03,California,50,4.1
1001,Feb-03,California,45.7,-1.4
1002,Mar-03,California,51.4,-0.1
1003,Apr-03,California,50,-6.2
1004,May-03,California,62,0.5
1005,Jun-03,California,71.2,-0.1
1006,Jul-03,California,78.7,2
1007,Aug-03,California,75,-1
1008,Sep-03,California,72.9,2
1009,Oct-03,California,65.4,4
1010,Nov-03,California,46.8,-4.6
1011,Dec-03,California,44,-0.5
1012,Jan-04,California,43.5,-2.4
1013,Feb-04,California,44.2,-2.9
1014,Mar-04,California,56.9,5.4
1015,Apr-04,California,57.3,1.1
1016,May-04,California,63.2,1.7
1017,Jun-04,California,70.4,-0.9
1018,Jul-04,California,76.1,-0.6
1019,Aug-04,California,74.8,-1.2
1020,Sep-04,California,69.4,-1.5
1021,Oct-04,California,58.2,-3.2
1022,Nov-04,California,47.7,-3.7
1023,Dec-04,California,44.6,0.1
1024,Jan-05,California,44.1,-1.8
1025,Feb-05,California,47.1,0
1026,Mar-05,California,51.1,-0.4
1027,Apr-05,California,53,-3.2
1028,May-05,California,62.2,0.7
1029,Jun-05,California,66.2,-5.1
1030,Jul-05,California,78.4,1.7
1031,Aug-05,California,75.8,-0.2
1032,Sep-05,California,66.9,-4
1033,Oct-05,California,59.9,-1.5
1034,Nov-05,California,52.4,1
1035,Dec-05,California,46.1,1.6
1036,Jan-06,California,44.6,-1.3
1037,Feb-06,California,47.7,0.6
1038,Mar-06,California,44,-7.5
1039,Apr-06,California,53,-3.2
1040,May-06,California,64.6,3.1
1041,Jun-06,California,73.2,1.9
1042,Jul-06,California,79.3,2.6
1043,Aug-06,California,73.8,-2.2
1044,Sep-06,California,69.5,-1.4
1045,Oct-06,California,58.8,-2.6
1046,Nov-06,California,51.3,-0.1
1047,Dec-06,California,43.9,-0.6
1048,Jan-07,California,41.5,-4.4
1049,Feb-07,California,46.7,-0.4
1050,Mar-07,California,54.4,2.9
1051,Apr-07,California,56.3,0.1
1052,May-07,California,64.1,2.6
1053,Jun-07,California,70.5,-0.8
1054,Jul-07,California,76.9,0.2
1055,Aug-07,California,76.1,0.1
1056,Sep-07,California,67.5,-3.4
1057,Oct-07,California,58.6,-2.8
1058,Nov-07,California,53.3,1.9
1059,Dec-07,California,41.2,-3.3
1060,Jan-08,California,41.1,-4.8
1061,Feb-08,California,45.8,-1.3
1062,Mar-08,California,50.3,-1.2
1063,Apr-08,California,54.4,-1.8
1064,May-08,California,61.7,0.2
1065,Jun-08,California,71.1,-0.2
1066,Jul-08,California,76.5,-0.2
1067,Aug-08,California,76.6,0.6
1068,Sep-08,California,71.8,0.9
1069,Oct-08,California,61.8,0.4
1070,Nov-08,California,53.9,2.5
1071,Dec-08,California,42,-2.5
1072,Jan-09,California,46.9,1
1073,Feb-09,California,45.2,-1.9
1074,Mar-09,California,49.2,-2.3
1075,Apr-09,California,54.3,-1.9
1076,May-09,California,66.7,5.2
1077,Jun-09,California,67.5,-3.8
1078,Jul-09,California,77.6,0.9
1079,Aug-09,California,74.8,-1.2
1080,Sep-09,California,73,2.1
1081,Oct-09,California,58.1,-3.3
1082,Nov-09,California,50.9,-0.5
1083,Dec-09,California,41.8,-2.7
1084,Jan-10,California,45.2,-0.7
1085,Feb-10,California,46.8,-0.3
1086,Mar-10,California,49,-2.5
1087,Apr-10,California,50.9,-5.3
1088,May-10,California,56.9,-4.6
1089,Jun-10,California,69.1,-2.2
1090,Jul-10,California,76.1,-0.6
1091,Aug-10,California,73.4,-2.6
1092,Sep-10,California,70.4,-0.5
1093,Oct-10,California,60.5,-0.9
1094,Nov-10,California,48.6,-2.8
1095,Dec-10,California,45.8,1.3
1096,Jan-11,California,45.2,-0.7
1097,Feb-11,California,43.4,-3.7
1098,Mar-11,California,48.7,-2.8
1099,Apr-11,California,53.4,-2.8
1100,May-11,California,57.6,-3.9
1101,Jun-11,California,66.9,-4.4
1102,Jul-11,California,74.2,-2.5
1103,Aug-11,California,75.2,-0.8
1104,Sep-11,California,72.2,1.3
1105,Oct-11,California,61.4,0
1106,Nov-11,California,48.2,-3.2
1107,Dec-11,California,42.8,-1.7
1108,Jan-12,California,46.5,0.6
1109,Feb-12,California,46.5,-0.6
1110,Mar-12,California,48.8,-2.7
1111,Apr-12,California,55.8,-0.4
1112,May-12,California,63.9,2.4
1113,Jun-12,California,69.3,-2
1114,Jul-12,California,74.7,-2
1115,Aug-12,California,77.8,1.8
1116,Sep-12,California,73.1,2.2
1117,Oct-12,California,62.2,0.8
1118,Nov-12,California,52.5,1.1
1119,Dec-12,California,43,-1.5
1120,Jan-13,California,42.1,-3.8
1121,Feb-13,California,45.3,-1.8
1122,Mar-13,California,53.8,2.3
1123,Apr-13,California,58.2,2
1124,May-13,California,63.8,2.3
1125,Jun-13,California,72.4,1.1
1126,Jul-13,California,78,1.3
1127,Aug-13,California,74.4,-1.6
1128,Sep-13,California,69.3,-1.6
1129,Oct-13,California,58.5,-2.9
1130,Nov-13,California,51.9,0.5
1131,Dec-13,California,44.1,-0.4
1132,Jan-14,California,50.1,4.2
1133,Feb-14,California,49.8,2.7
1134,Mar-14,California,53.5,2
1135,Apr-14,California,57.7,1.5
1136,May-14,California,64.6,3.1
1137,Jun-14,California,71.9,0.6
1138,Jul-14,California,78.4,1.7
1139,Aug-14,California,74.9,-1.1
1140,Sep-14,California,72.2,1.3
1141,Oct-14,California,64.4,3
1142,Nov-14,California,53.1,1.7
1143,Dec-14,California,46.8,2.3
1144,Jan-15,California,48.6,2.7
1145,Feb-15,California,53.2,6.1
1146,Mar-15,California,56.9,5.4
1147,Apr-15,California,56.7,0.5
1148,May-15,California,60.8,-0.7
1149,Jun-15,California,74.4,3.1
1150,Jul-15,California,75,-1.7
1151,Aug-15,California,76.5,0.5
1152,Sep-15,California,72.1,1.2
1153,Oct-15,California,65,3.6
1154,Nov-15,California,47.6,-3.8
1155,Dec-15,California,42.3,-2.2
1156,Jan-16,California,44.5,-1.4
1157,Feb-16,California,51.8,4.7
1158,Mar-16,California,52.5,1
1159,Apr-16,California,57.9,1.7
1160,May-16,California,62.2,0.7
1161,Jun-16,California,73.5,2.2
1162,Jul-16,California,76.8,0.1
1163,Aug-16,California,76.2,0.2
1164,Sep-16,California,69.5,-1.4
1165,Oct-16,California,60.5,-0.9
1166,Nov-16,California,52.8,1.4
1167,Dec-16,California,43.4,-1.1
1168,Jan-17,California,42.2,-3.7
1169,Feb-17,California,47.3,0.2
1170,Mar-17,California,53.4,1.9
1171,Apr-17,California,55.6,-0.6
1172,May-17,California,63.4,1.9
1173,Jun-17,California,72.8,1.5
1174,Jul-17,California,78.8,2.1
1175,Aug-17,California,77.9,1.9
1176,Sep-17,California,69.8,-1.1
1177,Oct-17,California,62,0.6
1178,Nov-17,California,53.4,2
1179,Dec-17,California,47.5,3
1180,Jan-18,California,48.9,3
1181,Feb-18,California,46.6,-0.5
1182,Mar-18,California,49,-2.5
1183,Apr-18,California,57.2,1
1184,May-18,California,63,1.5
1185,Jun-18,California,71.4,0.1
1186,Jul-18,California,79.6,2.9
1187,Aug-18,California,76.4,0.4
1188,Sep-18,California,71.1,0.2
1189,Oct-18,California,60.9,-0.5
1190,Nov-18,California,52.6,1.2
1191,Dec-18,California,44.8,0.3
1192,Jan-19,California,46.1,0.2
1193,Feb-19,California,40.6,-6.5
1194,Mar-19,California,48.9,-2.6
1195,Apr-19,California,58.2,2
1196,May-19,California,58.6,-2.9
1197,Jun-19,California,71.1,-0.2
1198,Jul-19,California,75.5,-1.2
1199,Aug-19,California,76.8,0.8
1200,Sep-19,California,68.9,-2
1201,Oct-19,California,58.8,-2.6
1202,Nov-19,California,53,1.6
1203,Dec-19,California,44.4,-0.1
1204,Jan-20,California,45.4,-0.5
1205,Jan-00,Colorado,29.1,2.5
1206,Feb-00,Colorado,34.3,6
1207,Mar-00,Colorado,36.6,-1.3
1208,Apr-00,Colorado,46.4,2.4
1209,May-00,Colorado,56.1,4.4
1210,Jun-00,Colorado,63,-1.6
1211,Jul-00,Colorado,69.8,0.8
1212,Aug-00,Colorado,69,2.4
1213,Sep-00,Colorado,59.4,-1.2
1214,Oct-00,Colorado,47.4,0.1
1215,Nov-00,Colorado,27.2,-8.8
1216,Dec-00,Colorado,25.7,-1.2
1217,Jan-01,Colorado,24.7,-1.9
1218,Feb-01,Colorado,28.2,-0.1
1219,Mar-01,Colorado,36,-1.9
1220,Apr-01,Colorado,45.9,1.9
1221,May-01,Colorado,53.9,2.2
1222,Jun-01,Colorado,63.9,-0.7
1223,Jul-01,Colorado,70.2,1.2
1224,Aug-01,Colorado,66.9,0.3
1225,Sep-01,Colorado,60.3,-0.3
1226,Oct-01,Colorado,47.9,0.6
1227,Nov-01,Colorado,37.9,1.9
1228,Dec-01,Colorado,26.4,-0.5
1229,Jan-02,Colorado,25.4,-1.2
1230,Feb-02,Colorado,27.1,-1.2
1231,Mar-02,Colorado,32,-5.9
1232,Apr-02,Colorado,47.3,3.3
1233,May-02,Colorado,53.4,1.7
1234,Jun-02,Colorado,67.1,2.5
1235,Jul-02,Colorado,71,2
1236,Aug-02,Colorado,66.8,0.2
1237,Sep-02,Colorado,58.4,-2.2
1238,Oct-02,Colorado,43.2,-4.1
1239,Nov-02,Colorado,33.7,-2.3
1240,Dec-02,Colorado,27.6,0.7
1241,Jan-03,Colorado,31.6,5
1242,Feb-03,Colorado,26.3,-2
1243,Mar-03,Colorado,36.6,-1.3
1244,Apr-03,Colorado,45.3,1.3
1245,May-03,Colorado,53.8,2.1
1246,Jun-03,Colorado,60.1,-4.5
1247,Jul-03,Colorado,72.4,3.4
1248,Aug-03,Colorado,68.4,1.8
1249,Sep-03,Colorado,56.7,-3.9
1250,Oct-03,Colorado,51.5,4.2
1251,Nov-03,Colorado,33,-3
1252,Dec-03,Colorado,28.6,1.7
1253,Jan-04,Colorado,26.2,-0.4
1254,Feb-04,Colorado,26.3,-2
1255,Mar-04,Colorado,41.8,3.9
1256,Apr-04,Colorado,44.4,0.4
1257,May-04,Colorado,54.8,3.1
1258,Jun-04,Colorado,60.8,-3.8
1259,Jul-04,Colorado,65.9,-3.1
1260,Aug-04,Colorado,63.2,-3.4
1261,Sep-04,Colorado,57.7,-2.9
1262,Oct-04,Colorado,46.8,-0.5
1263,Nov-04,Colorado,33.8,-2.2
1264,Dec-04,Colorado,28.4,1.5
1265,Jan-05,Colorado,30.2,3.6
1266,Feb-05,Colorado,31.3,3
1267,Mar-05,Colorado,35.2,-2.7
1268,Apr-05,Colorado,43.4,-0.6
1269,May-05,Colorado,53.2,1.5
1270,Jun-05,Colorado,60.9,-3.7
1271,Jul-05,Colorado,70,1
1272,Aug-05,Colorado,65,-1.6
1273,Sep-05,Colorado,60.2,-0.4
1274,Oct-05,Colorado,48.3,1
1275,Nov-05,Colorado,37.5,1.5
1276,Dec-05,Colorado,26,-0.9
1277,Jan-06,Colorado,29.9,3.3
1278,Feb-06,Colorado,28,-0.3
1279,Mar-06,Colorado,34.9,-3
1280,Apr-06,Colorado,47.1,3.1
1281,May-06,Colorado,55.6,3.9
1282,Jun-06,Colorado,65.7,1.1
1283,Jul-06,Colorado,69.6,0.6
1284,Aug-06,Colorado,65.6,-1
1285,Sep-06,Colorado,53.5,-7.1
1286,Oct-06,Colorado,44.9,-2.4
1287,Nov-06,Colorado,36.5,0.5
1288,Dec-06,Colorado,26.8,-0.1
1289,Jan-07,Colorado,19.4,-7.2
1290,Feb-07,Colorado,27.7,-0.6
1291,Mar-07,Colorado,40.5,2.6
1292,Apr-07,Colorado,43.3,-0.7
1293,May-07,Colorado,53.5,1.8
1294,Jun-07,Colorado,62.8,-1.8
1295,Jul-07,Colorado,69.7,0.7
1296,Aug-07,Colorado,68.8,2.2
1297,Sep-07,Colorado,59.7,-0.9
1298,Oct-07,Colorado,48.3,1
1299,Nov-07,Colorado,38,2
1300,Dec-07,Colorado,22.4,-4.5
1301,Jan-08,Colorado,20.9,-5.7
1302,Feb-08,Colorado,27.6,-0.7
1303,Mar-08,Colorado,33.9,-4
1304,Apr-08,Colorado,40.9,-3.1
1305,May-08,Colorado,51,-0.7
1306,Jun-08,Colorado,61.6,-3
1307,Jul-08,Colorado,69.2,0.2
1308,Aug-08,Colorado,65.7,-0.9
1309,Sep-08,Colorado,57.3,-3.3
1310,Oct-08,Colorado,47.6,0.3
1311,Nov-08,Colorado,38.3,2.3
1312,Dec-08,Colorado,25.3,-1.6
1313,Jan-09,Colorado,28.3,1.7
1314,Feb-09,Colorado,32.2,3.9
1315,Mar-09,Colorado,37.1,-0.8
1316,Apr-09,Colorado,42,-2
1317,May-09,Colorado,54.5,2.8
1318,Jun-09,Colorado,59.8,-4.8
1319,Jul-09,Colorado,66.9,-2.1
1320,Aug-09,Colorado,64.8,-1.8
1321,Sep-09,Colorado,57.6,-3
1322,Oct-09,Colorado,40.8,-6.5
1323,Nov-09,Colorado,37.8,1.8
1324,Dec-09,Colorado,20.4,-6.5
1325,Jan-10,Colorado,26.1,-0.5
1326,Feb-10,Colorado,24.6,-3.7
1327,Mar-10,Colorado,35.2,-2.7
1328,Apr-10,Colorado,43.6,-0.4
1329,May-10,Colorado,50.1,-1.6
1330,Jun-10,Colorado,64,-0.6
1331,Jul-10,Colorado,68.6,-0.4
1332,Aug-10,Colorado,66.5,-0.1
1333,Sep-10,Colorado,61.2,0.6
1334,Oct-10,Colorado,49.2,1.9
1335,Nov-10,Colorado,33.6,-2.4
1336,Dec-10,Colorado,31.1,4.2
1337,Jan-11,Colorado,24,-2.6
1338,Feb-11,Colorado,24.2,-4.1
1339,Mar-11,Colorado,37.7,-0.2
1340,Apr-11,Colorado,43,-1
1341,May-11,Colorado,49.3,-2.4
